,Year,City,Sport,Discipline,Athlete,Country,Gender,Event,Medal,Season
14208,1988,Seoul,Handball,Handball,"ELIASSON, Marthe",NOR,Women,Handball,Silver,summer
14209,1988,Seoul,Handball,Handball,"GOKSOR, Susann",NOR,Women,Handball,Silver,summer
14210,1988,Seoul,Handball,Handball,"HALTVIK, Trine",NOR,Women,Handball,Silver,summer
14211,1988,Seoul,Handball,Handball,"HEGH, Hanne",NOR,Women,Handball,Silver,summer
14212,1988,Seoul,Handball,Handball,"HOGNESS, Hanne",NOR,Women,Handball,Silver,summer
14213,1988,Seoul,Handball,Handball,"JOHNSEN, Vibeke",NOR,Women,Handball,Silver,summer
14214,1988,Seoul,Handball,Handball,"MIDTHUN, Kristin",NOR,Women,Handball,Silver,summer
14215,1988,Seoul,Handball,Handball,"PETTERSEN, Karin",NOR,Women,Handball,Silver,summer
14216,1988,Seoul,Handball,Handball,"SINGSTAD, Karin",NOR,Women,Handball,Silver,summer
14217,1988,Seoul,Handball,Handball,"SKOTVOLL, Annette",NOR,Women,Handball,Silver,summer
14218,1988,Seoul,Handball,Handball,"STEEN, Ingrid",NOR,Women,Handball,Silver,summer
14219,1988,Seoul,Handball,Handball,"SUNDAL, Heidi",NOR,Women,Handball,Silver,summer
14220,1988,Seoul,Handball,Handball,"SVENDSEN, Cathrine",NOR,Women,Handball,Silver,summer
14221,1988,Seoul,Hockey,Hockey,"BENNINGA, Marc Alexander",NED,Men,Hockey,Bronze,summer
14222,1988,Seoul,Hockey,Hockey,"BOVELANDER, Floris Jan",NED,Men,Hockey,Bronze,summer
14223,1988,Seoul,Hockey,Hockey,"BRINKMAN, Jacques",NED,Men,Hockey,Bronze,summer
14224,1988,Seoul,Hockey,Hockey,"CRUCQ, Maurits",NED,Men,Hockey,Bronze,summer
14225,1988,Seoul,Hockey,Hockey,"DELISSEN, Marc",NED,Men,Hockey,Bronze,summer
14226,1988,Seoul,Hockey,Hockey,"DIEPEVEEN, Cees Jaan",NED,Men,Hockey,Bronze,summer
14227,1988,Seoul,Hockey,Hockey,"FABER, Patrick Franciscus Maria",NED,Men,Hockey,Bronze,summer
14228,1988,Seoul,Hockey,Hockey,"JANSEN, Franciscus Ronaldus Maria",NED,Men,Hockey,Bronze,summer
14229,1988,Seoul,Hockey,Hockey,"KLAASSEN, Rene Nico Hubertus",NED,Men,Hockey,Bronze,summer
14230,1988,Seoul,Hockey,Hockey,"KOOIJMAN, Hendrik Jan",NED,Men,Hockey,Bronze,summer
14231,1988,Seoul,Hockey,Hockey,"KRUIZE, Jan Hidde",NED,Men,Hockey,Bronze,summer
14232,1988,Seoul,Hockey,Hockey,"LEISTRA, Frank",NED,Men,Hockey,Bronze,summer
14233,1988,Seoul,Hockey,Hockey,"PARLEVLIET, Erik Robbert",NED,Men,Hockey,Bronze,summer
14234,1988,Seoul,Hockey,Hockey,"SCHLATMANN, Gert Jan",NED,Men,Hockey,Bronze,summer
14235,1988,Seoul,Hockey,Hockey,"STEENS, Timotheus Bernardus",NED,Men,Hockey,Bronze,summer
14236,1988,Seoul,Hockey,Hockey,"VAN DEN HONERT, Taco",NED,Men,Hockey,Bronze,summer
14237,1988,Seoul,Hockey,Hockey,"BARBER, Paul Jason",GBR,Men,Hockey,Gold,summer
14238,1988,Seoul,Hockey,Hockey,"BATCHELOR, Steven James",GBR,Men,Hockey,Gold,summer
14239,1988,Seoul,Hockey,Hockey,"BHAURA, Kulbir Singh",GBR,Men,Hockey,Gold,summer
14240,1988,Seoul,Hockey,Hockey,"CLIFT, Robert",GBR,Men,Hockey,Gold,summer
14241,1988,Seoul,Hockey,Hockey,"DODDS, Richard David Allan",GBR,Men,Hockey,Gold,summer
14242,1988,Seoul,Hockey,Hockey,"FAULKNER, David Andrew Vince.",GBR,Men,Hockey,Gold,summer
14243,1988,Seoul,Hockey,Hockey,"GARCIA, Russell Simon",GBR,Men,Hockey,Gold,summer
14244,1988,Seoul,Hockey,Hockey,"GRIMLEY, Martyn Andrew",GBR,Men,Hockey,Gold,summer
14245,1988,Seoul,Hockey,Hockey,"KERLY, Sean Robin",GBR,Men,Hockey,Gold,summer
14246,1988,Seoul,Hockey,Hockey,"KIRKWOOD, James William",GBR,Men,Hockey,Gold,summer
14247,1988,Seoul,Hockey,Hockey,"LEMAN, Richard Alexander",GBR,Men,Hockey,Gold,summer
14248,1988,Seoul,Hockey,Hockey,"MARTIN, Stephen Alexander.",GBR,Men,Hockey,Gold,summer
14249,1988,Seoul,Hockey,Hockey,"PAPPIN, Veryan Guy Henry",GBR,Men,Hockey,Gold,summer
14250,1988,Seoul,Hockey,Hockey,"POTTER, Jonathan Nicholas M.",GBR,Men,Hockey,Gold,summer
14251,1988,Seoul,Hockey,Hockey,"SHERWANI, Imran Ahmed Khan",GBR,Men,Hockey,Gold,summer
14252,1988,Seoul,Hockey,Hockey,"TAYLOR, Ian Charles Boucher",GBR,Men,Hockey,Gold,summer
14253,1988,Seoul,Hockey,Hockey,"AARDENBURG, Willemien",NED,Women,Hockey,Bronze,summer
14254,1988,Seoul,Hockey,Hockey,"BENNINGA, Carina",NED,Women,Hockey,Bronze,summer
14255,1988,Seoul,Hockey,Hockey,"BOLHUIS-EIJSVOGEL, Maria Yolanda C.",NED,Women,Hockey,Bronze,summer
14256,1988,Seoul,Hockey,Hockey,"BUTER, Yvonne",NED,Women,Hockey,Bronze,summer
14257,1988,Seoul,Hockey,Hockey,"DE BEUS, Bernadette",NED,Women,Hockey,Bronze,summer
14258,1988,Seoul,Hockey,Hockey,"FOKKE, Annemieke",NED,Women,Hockey,Bronze,summer
14259,1988,Seoul,Hockey,Hockey,"HOLSBOER, Eleonoor Wendeline",NED,Women,Hockey,Bronze,summer
14260,1988,Seoul,Hockey,Hockey,"LEJEUNE VAN DER BEN, Helena Johanna",NED,Women,Hockey,Bronze,summer
14261,1988,Seoul,Hockey,Hockey,"LEJEUNE, Elisabeth Anne Marie",NED,Women,Hockey,Bronze,summer
14262,1988,Seoul,Hockey,Hockey,"NIEUWEWNHUIZEN, Anne Lucia (Anneloes)",NED,Women,Hockey,Bronze,summer
14263,1988,Seoul,Hockey,Hockey,"OHR, Martine",NED,Women,Hockey,Bronze,summer
14264,1988,Seoul,Hockey,Hockey,"VAN DOORN, Marieke Birgitta",NED,Women,Hockey,Bronze,summer
14265,1988,Seoul,Hockey,Hockey,"VAN MANEN, Aletta",NED,Women,Hockey,Bronze,summer
14266,1988,Seoul,Hockey,Hockey,"VON WEILER, Sophie Pauline",NED,Women,Hockey,Bronze,summer
14267,1988,Seoul,Hockey,Hockey,"WILLEMSE, Laurien",NED,Women,Hockey,Bronze,summer
14268,1988,Seoul,Hockey,Hockey,"WOLFF, Ingrid Imelda",NED,Women,Hockey,Bronze,summer
14269,1988,Seoul,Hockey,Hockey,"BELBIN, Tracey Lee",AUS,Women,Hockey,Gold,summer
14270,1988,Seoul,Hockey,Hockey,"BOWMAN, Deborah",AUS,Women,Hockey,Gold,summer
14271,1988,Seoul,Hockey,Hockey,"CAPES, Lee",AUS,Women,Hockey,Gold,summer
14272,1988,Seoul,Hockey,Hockey,"CAPES-HAGER, Michelle Edith",AUS,Women,Hockey,Gold,summer
14273,1988,Seoul,Hockey,Hockey,"CARBON, Sally May",AUS,Women,Hockey,Gold,summer
14274,1988,Seoul,Hockey,Hockey,"CLEMENT-DENNING, Elspeth",AUS,Women,Hockey,Gold,summer
14275,1988,Seoul,Hockey,Hockey,"DORMAN, Loretta",AUS,Women,Hockey,Gold,summer
14276,1988,Seoul,Hockey,Hockey,"FISH, Maree",AUS,Women,Hockey,Gold,summer
14277,1988,Seoul,Hockey,Hockey,"HAWKES, Rechelle",AUS,Women,Hockey,Gold,summer
14278,1988,Seoul,Hockey,Hockey,"HILLAS, Lorraine",AUS,Women,Hockey,Gold,summer
14279,1988,Seoul,Hockey,Hockey,"PARTRIDGE, Kathleen Anne",AUS,Women,Hockey,Gold,summer
14280,1988,Seoul,Hockey,Hockey,"PATMORE, Sharon",AUS,Women,Hockey,Gold,summer
14281,1988,Seoul,Hockey,Hockey,"PEREIRA, Jacqueline Margaret",AUS,Women,Hockey,Gold,summer
14282,1988,Seoul,Hockey,Hockey,"PISANI, Alexandra",AUS,Women,Hockey,Gold,summer
14283,1988,Seoul,Hockey,Hockey,"SMALL, Kim",AUS,Women,Hockey,Gold,summer
14284,1988,Seoul,Hockey,Hockey,"TOOTH, Liane Marianne",AUS,Women,Hockey,Gold,summer
14285,1988,Seoul,Hockey,Hockey,"CHANG, Eun-Jung",KOR,Women,Hockey,Silver,summer
14286,1988,Seoul,Hockey,Hockey,"CHO, Ki-Hyang",KOR,Women,Hockey,Silver,summer
14287,1988,Seoul,Hockey,Hockey,"CHOI, Choon-Ok",KOR,Women,Hockey,Silver,summer
14288,1988,Seoul,Hockey,Hockey,"CHUNG, Eun-Kyung",KOR,Women,Hockey,Silver,summer
14289,1988,Seoul,Hockey,Hockey,"CHUNG, Sang-Hyun",KOR,Women,Hockey,Silver,summer
14290,1988,Seoul,Hockey,Hockey,"HAN, Gum Shil",KOR,Women,Hockey,Silver,summer
14291,1988,Seoul,Hockey,Hockey,"HAN, Ok-Kyung",KOR,Women,Hockey,Silver,summer
14292,1988,Seoul,Hockey,Hockey,"HWANG, Keum-Sook",KOR,Women,Hockey,Silver,summer
14293,1988,Seoul,Hockey,Hockey,"JIN, Won-Sim",KOR,Women,Hockey,Silver,summer
14294,1988,Seoul,Hockey,Hockey,"KIM, Mi-Sun",KOR,Women,Hockey,Silver,summer
14295,1988,Seoul,Hockey,Hockey,"KIM, Soon-Duk",KOR,Women,Hockey,Silver,summer
14296,1988,Seoul,Hockey,Hockey,"KIM, Young-Sook",KOR,Women,Hockey,Silver,summer
14297,1988,Seoul,Hockey,Hockey,"LIM, Kye-Sook",KOR,Women,Hockey,Silver,summer
14298,1988,Seoul,Hockey,Hockey,"PARK, Soon-Ja",KOR,Women,Hockey,Silver,summer
14299,1988,Seoul,Hockey,Hockey,"SEO, Hyo-Sun",KOR,Women,Hockey,Silver,summer
14300,1988,Seoul,Hockey,Hockey,"SEO, Kwang-Mi",KOR,Women,Hockey,Silver,summer
14301,1988,Seoul,Judo,Judo,"HOSOKAWA, Shinji",JPN,Men,- 60 KG,Bronze,summer
14302,1988,Seoul,Judo,Judo,"KIM, Jae-Yup",KOR,Men,- 60 KG,Gold,summer
14303,1988,Seoul,Judo,Judo,"ASANO, Kevin Yoshimi",USA,Men,- 60 KG,Silver,summer
14304,1988,Seoul,Judo,Judo,"CHO, Yong-Chul",KOR,Men,+ 95KG (Heavyweight),Bronze,summer
14305,1988,Seoul,Judo,Judo,"SAITO, Hitoshi",JPN,Men,+ 95KG (Heavyweight),Gold,summer
14306,1988,Seoul,Judo,Judo,"CARABETTA, Bruno",FRA,Men,60 - 65KG (Half-Lightweight),Bronze,summer
14307,1988,Seoul,Judo,Judo,"YAMAMOTO, Yosuke",JPN,Men,60 - 65KG (Half-Lightweight),Bronze,summer
14308,1988,Seoul,Judo,Judo,"LEE, Kyung-Keun",KOR,Men,60 - 65KG (Half-Lightweight),Gold,summer
14309,1988,Seoul,Judo,Judo,"PAWLOWSKI, Janusz",POL,Men,60 - 65KG (Half-Lightweight),Silver,summer
14310,1988,Seoul,Judo,Judo,"SWAIN, Michael Lee",USA,Men,65 - 71KG (Lightweight),Bronze,summer
14311,1988,Seoul,Judo,Judo,"ALEXANDRE, Marc",FRA,Men,65 - 71KG (Lightweight),Gold,summer
14312,1988,Seoul,Judo,Judo,"LEGIEN, Waldemar",POL,Men,71 - 78KG (Half-Middleweight),Gold,summer
14313,1988,Seoul,Judo,Judo,"OSAKO, Akinobu",JPN,Men,78 - 86KG (Middleweight),Bronze,summer
14314,1988,Seoul,Judo,Judo,"SPIJKERS, Bernhard",NED,Men,78 - 86KG (Middleweight),Bronze,summer
14315,1988,Seoul,Judo,Judo,"SEISENBACHER, Peter",AUT,Men,78 - 86KG (Middleweight),Gold,summer
14316,1988,Seoul,Judo,Judo,"STEWART, Dennis",GBR,Men,86 - 95KG (Half-Heavyweight),Bronze,summer
14317,1988,Seoul,Judo,Judo,"VAN DE WALLE, Robert",BEL,Men,86 - 95KG (Half-Heavyweight),Bronze,summer
14318,1988,Seoul,Judo,Judo,"MIGUEL FERNANDEZ, Aurelio",BRA,Men,86 - 95KG (Half-Heavyweight),Gold,summer
14319,1988,Seoul,Modern Pentathlon,Modern Pentath.,"MARTINEK, Janos",HUN,Men,Individual Competition,Gold,summer
14320,1988,Seoul,Modern Pentathlon,Modern Pentath.,"MASSULLO, Carlo",ITA,Men,Individual Competition,Silver,summer
14321,1988,Seoul,Modern Pentathlon,Modern Pentath.,"BROOKHOUSE, Graham Raymond",GBR,Men,Team Competition,Bronze,summer
14322,1988,Seoul,Modern Pentathlon,Modern Pentath.,"MAHONY, Dominic J.M.",GBR,Men,Team Competition,Bronze,summer
14323,1988,Seoul,Modern Pentathlon,Modern Pentath.,"PHELPS, Richard Lawson",GBR,Men,Team Competition,Bronze,summer
14324,1988,Seoul,Modern Pentathlon,Modern Pentath.,"FABIAN, Laszlo",HUN,Men,Team Competition,Gold,summer
14325,1988,Seoul,Modern Pentathlon,Modern Pentath.,"MARTINEK, Janos",HUN,Men,Team Competition,Gold,summer
14326,1988,Seoul,Modern Pentathlon,Modern Pentath.,"MIZSER, Attila",HUN,Men,Team Competition,Gold,summer
14327,1988,Seoul,Modern Pentathlon,Modern Pentath.,"MASALA, Daniele",ITA,Men,Team Competition,Silver,summer
14328,1988,Seoul,Modern Pentathlon,Modern Pentath.,"MASSULLO, Carlo",ITA,Men,Team Competition,Silver,summer
14329,1988,Seoul,Modern Pentathlon,Modern Pentath.,"TIBERTI, Gianluca",ITA,Men,Team Competition,Silver,summer
14330,1988,Seoul,Rowing,Rowing,"HOLMES, Andrew John",GBR,Men,Coxless Pair (2-),Gold,summer
14331,1988,Seoul,Rowing,Rowing,"REDGRAVE, Steven",GBR,Men,Coxless Pair (2-),Gold,summer
14332,1988,Seoul,Rowing,Rowing,"FLORIJN, Ronald",NED,Men,Double Sculls (2X),Gold,summer
14333,1988,Seoul,Rowing,Rowing,"RIENKS, Nico",NED,Men,Double Sculls (2X),Gold,summer
14334,1988,Seoul,Rowing,Rowing,"BODENMANN, Ueli",SUI,Men,Double Sculls (2X),Silver,summer
14335,1988,Seoul,Rowing,Rowing,"SCHWERZMANN, Beat",SUI,Men,Double Sculls (2X),Silver,summer
14336,1988,Seoul,Rowing,Rowing,"MADINA, Stefka",BUL,Women,Double Sculls (2X),Bronze,summer
14337,1988,Seoul,Rowing,Rowing,"NINOVA, Violeta",BUL,Women,Double Sculls (2X),Bronze,summer
14338,1988,Seoul,Rowing,Rowing,"BAUER, Seth David",USA,Men,Eight With Coxswain (8+),Bronze,summer
14339,1988,Seoul,Rowing,Rowing,"BURDEN, William Douglas",USA,Men,Eight With Coxswain (8+),Bronze,summer
14340,1988,Seoul,Rowing,Rowing,"MCLAUGHLIN, Jeffrey Dean",USA,Men,Eight With Coxswain (8+),Bronze,summer
14341,1988,Seoul,Rowing,Rowing,"NORDELL, Peter W.",USA,Men,Eight With Coxswain (8+),Bronze,summer
14342,1988,Seoul,Rowing,Rowing,"PATTON, Edward Bickford",USA,Men,Eight With Coxswain (8+),Bronze,summer
14343,1988,Seoul,Rowing,Rowing,"PESCATORE, John A.",USA,Men,Eight With Coxswain (8+),Bronze,summer
14344,1988,Seoul,Rowing,Rowing,"RUSHER, John Dunbar, Iv",USA,Men,Eight With Coxswain (8+),Bronze,summer
14345,1988,Seoul,Rowing,Rowing,"SMITH, Jonathan S.",USA,Men,Eight With Coxswain (8+),Bronze,summer
14346,1988,Seoul,Rowing,Rowing,"TETI, Michael Francis",USA,Men,Eight With Coxswain (8+),Bronze,summer
14347,1988,Seoul,Rowing,Rowing,"HAN, Ya-Qin",CHN,Women,Eight With Coxswain (8+),Bronze,summer
14348,1988,Seoul,Rowing,Rowing,"HE, Yanwen",CHN,Women,Eight With Coxswain (8+),Bronze,summer
14349,1988,Seoul,Rowing,Rowing,"HU, Ya-Dong",CHN,Women,Eight With Coxswain (8+),Bronze,summer
14350,1988,Seoul,Rowing,Rowing,"LI, Rong-Hua",CHN,Women,Eight With Coxswain (8+),Bronze,summer
14351,1988,Seoul,Rowing,Rowing,"YANG, Xiao",CHN,Women,Eight With Coxswain (8+),Bronze,summer
14352,1988,Seoul,Rowing,Rowing,"ZHANG, Xiang-Hua",CHN,Women,Eight With Coxswain (8+),Bronze,summer
14353,1988,Seoul,Rowing,Rowing,"ZHANG, Ya-Li",CHN,Women,Eight With Coxswain (8+),Bronze,summer
14354,1988,Seoul,Rowing,Rowing,"ZHOU, Shouying",CHN,Women,Eight With Coxswain (8+),Bronze,summer
14355,1988,Seoul,Rowing,Rowing,"ZHOU, Xiu-Hua",CHN,Women,Eight With Coxswain (8+),Bronze,summer
14356,1988,Seoul,Rowing,Rowing,"BOHRER, Thomas Robert",USA,Men,Four Without Coxswain (4-),Silver,summer
14357,1988,Seoul,Rowing,Rowing,"KENNELLY, Richard",USA,Men,Four Without Coxswain (4-),Silver,summer
14358,1988,Seoul,Rowing,Rowing,"KRMPOTICH, David Mattthew",USA,Men,Four Without Coxswain (4-),Silver,summer
14359,1988,Seoul,Rowing,Rowing,"RODRIGUEZ, Raoul Pedro, Jr.",USA,Men,Four Without Coxswain (4-),Silver,summer
14360,1988,Seoul,Rowing,Rowing,"BIRD, Andrew",NZL,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
14361,1988,Seoul,Rowing,Rowing,"JOHNSTON, Gregory",NZL,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
14362,1988,Seoul,Rowing,Rowing,"KEYS, George",NZL,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
14363,1988,Seoul,Rowing,Rowing,"WHITE, Christopher S.",NZL,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
14364,1988,Seoul,Rowing,Rowing,"WRIGHT, Ian Andrew",NZL,Men,Four-Oared Shell With Coxswain (4-),Bronze,summer
14365,1988,Seoul,Rowing,Rowing,"HU, Ya-Dong",CHN,Women,Four-Oared Shell With Coxswain (4-),Silver,summer
14366,1988,Seoul,Rowing,Rowing,"LI, Rong-Hua",CHN,Women,Four-Oared Shell With Coxswain (4-),Silver,summer
14367,1988,Seoul,Rowing,Rowing,"YANG, Xiao",CHN,Women,Four-Oared Shell With Coxswain (4-),Silver,summer
14368,1988,Seoul,Rowing,Rowing,"ZHANG, Xiang-Hua",CHN,Women,Four-Oared Shell With Coxswain (4-),Silver,summer
14369,1988,Seoul,Rowing,Rowing,"ZHOU, Shouying",CHN,Women,Four-Oared Shell With Coxswain (4-),Silver,summer
14370,1988,Seoul,Rowing,Rowing,"HANNEN, Lynley",NZL,Women,Pair Without Coxswain (2-),Bronze,summer
14371,1988,Seoul,Rowing,Rowing,"PAYNE, Nicola",NZL,Women,Pair Without Coxswain (2-),Bronze,summer
14372,1988,Seoul,Rowing,Rowing,"BERBEROVA, Lalka Stoyanova",BUL,Women,Pair Without Coxswain (2-),Silver,summer
14373,1988,Seoul,Rowing,Rowing,"STOYANOVA, Radka",BUL,Women,Pair Without Coxswain (2-),Silver,summer
14374,1988,Seoul,Rowing,Rowing,"HOLMES, Andrew John",GBR,Men,Pair-Oared Shell With Coxswain (2+),Bronze,summer
14375,1988,Seoul,Rowing,Rowing,"REDGRAVE, Steven",GBR,Men,Pair-Oared Shell With Coxswain (2+),Bronze,summer
14376,1988,Seoul,Rowing,Rowing,"SWEENEY, Patrick John",GBR,Men,Pair-Oared Shell With Coxswain (2+),Bronze,summer
14377,1988,Seoul,Rowing,Rowing,"ABBAGNALE, Carmine",ITA,Men,Pair-Oared Shell With Coxswain (2+),Gold,summer
14378,1988,Seoul,Rowing,Rowing,"ABBAGNALE, Giuseppe",ITA,Men,Pair-Oared Shell With Coxswain (2+),Gold,summer
14379,1988,Seoul,Rowing,Rowing,"DI CAPUA, Giuseppe",ITA,Men,Pair-Oared Shell With Coxswain (2+),Gold,summer
14380,1988,Seoul,Rowing,Rowing,"ABBAGNALE, Agostino",ITA,Men,Quadruple Sculls Without Coxswain (4X),Gold,summer
14381,1988,Seoul,Rowing,Rowing,"FARINA, Gianluca",ITA,Men,Quadruple Sculls Without Coxswain (4X),Gold,summer
14382,1988,Seoul,Rowing,Rowing,"POLI, Piero",ITA,Men,Quadruple Sculls Without Coxswain (4X),Gold,summer
14383,1988,Seoul,Rowing,Rowing,"TIZZANO, Davide",ITA,Men,Quadruple Sculls Without Coxswain (4X),Gold,summer
14384,1988,Seoul,Rowing,Rowing,"BJÖNNESS, Lars",NOR,Men,Quadruple Sculls Without Coxswain (4X),Silver,summer
14385,1988,Seoul,Rowing,Rowing,"HANSEN, Alf John",NOR,Men,Quadruple Sculls Without Coxswain (4X),Silver,summer
14386,1988,Seoul,Rowing,Rowing,"THORSEN, Rolf Bernt",NOR,Men,Quadruple Sculls Without Coxswain (4X),Silver,summer
14387,1988,Seoul,Rowing,Rowing,"VINJE, Vetle",NOR,Men,Quadruple Sculls Without Coxswain (4X),Silver,summer
14388,1988,Seoul,Rowing,Rowing,"VERDONK, Eric Franciscus",NZL,Men,Single Sculls (1X),Bronze,summer
14389,1988,Seoul,Rowing,Rowing,"GEORGIEVA, Magdalena",BUL,Women,Single Sculls (1X),Bronze,summer
14390,1988,Seoul,Rowing,Rowing,"MARDEN, Anne R.",USA,Women,Single Sculls (1X),Silver,summer
14391,1988,Seoul,Sailing,Sailing,"MCKEE, Charles",USA,Men,470 - Two Person Dinghy,Bronze,summer
14392,1988,Seoul,Sailing,Sailing,"SHADDEN, John Thomas",USA,Men,470 - Two Person Dinghy,Bronze,summer
14393,1988,Seoul,Sailing,Sailing,"PEPONNET, Thierry",FRA,Men,470 - Two Person Dinghy,Gold,summer
14394,1988,Seoul,Sailing,Sailing,"PILLOT, Luc",FRA,Men,470 - Two Person Dinghy,Gold,summer
14395,1988,Seoul,Sailing,Sailing,"JEWELL, Lynne M.",USA,Women,470 - Two Person Dinghy,Gold,summer
14396,1988,Seoul,Sailing,Sailing,"JOLLY, Allison Blair",USA,Women,470 - Two Person Dinghy,Gold,summer
14397,1988,Seoul,Sailing,Sailing,"BENGTSSON, Birgitta",SWE,Women,470 - Two Person Dinghy,Silver,summer
14398,1988,Seoul,Sailing,Sailing,"SÖDERSTRÖM, Marit",SWE,Women,470 - Two Person Dinghy,Silver,summer
14399,1988,Seoul,Sailing,Sailing,"GEBHARDT, Michael William",USA,Men,Board (Division Ii),Bronze,summer
14400,1988,Seoul,Sailing,Sailing,"KENDALL, Anthony Bruce",NZL,Men,Board (Division Ii),Gold,summer
14401,1988,Seoul,Sailing,Sailing,"BANK, Jesper",DEN,Men,Fleet/Match Race Keelboat Open (Soling),Bronze,summer
14402,1988,Seoul,Sailing,Sailing,"MATHIASEN, Jan Dupont",DEN,Men,Fleet/Match Race Keelboat Open (Soling),Bronze,summer
14403,1988,Seoul,Sailing,Sailing,"SECHER, Steen Klaaborg",DEN,Men,Fleet/Match Race Keelboat Open (Soling),Bronze,summer
14404,1988,Seoul,Sailing,Sailing,"BAYLIS, William Henry",USA,Men,Fleet/Match Race Keelboat Open (Soling),Silver,summer
14405,1988,Seoul,Sailing,Sailing,"BILLINGHAM, Robert Iain Colin",USA,Men,Fleet/Match Race Keelboat Open (Soling),Silver,summer
14406,1988,Seoul,Sailing,Sailing,"KOSTECKI, John Paul",USA,Men,Fleet/Match Race Keelboat Open (Soling),Silver,summer
14407,1988,Seoul,Sailing,Sailing,"MCLAUGHLIN, Frank Joseph",CAN,Men,Flying Dutchman,Bronze,summer
14408,1988,Seoul,Sailing,Sailing,"MILLEN, John Charles",CAN,Men,Flying Dutchman,Bronze,summer
14409,1988,Seoul,Sailing,Sailing,"GRÖNBORG, Christian",DEN,Men,Flying Dutchman,Gold,summer
14410,1988,Seoul,Sailing,Sailing,"MÖLLER, Jörgen  Bojsen",DEN,Men,Flying Dutchman,Gold,summer
14411,1988,Seoul,Sailing,Sailing,"BJÖRKUM, Erik",NOR,Men,Flying Dutchman,Silver,summer
14412,1988,Seoul,Sailing,Sailing,"POLLEN, Ole Petter",NOR,Men,Flying Dutchman,Silver,summer
14413,1988,Seoul,Sailing,Sailing,"CUTLER, John",NZL,Men,Single-Handed Dinghy (Finn),Bronze,summer
14414,1988,Seoul,Sailing,Sailing,"DORESTE, Jose Luis",ESP,Men,Single-Handed Dinghy (Finn),Gold,summer
14415,1988,Seoul,Sailing,Sailing,"FREITAS, Clinio",BRA,Men,Tornado - Multihull,Bronze,summer
14416,1988,Seoul,Sailing,Sailing,"GRAEL SCHMIDT, Lars",BRA,Men,Tornado - Multihull,Bronze,summer
14417,1988,Seoul,Sailing,Sailing,"HENARD, Nicolas",FRA,Men,Tornado - Multihull,Gold,summer
14418,1988,Seoul,Sailing,Sailing,"LE DEROFF, Jean Yves",FRA,Men,Tornado - Multihull,Gold,summer
14419,1988,Seoul,Sailing,Sailing,"SELLERS, Rex Samuel",NZL,Men,Tornado - Multihull,Silver,summer
14420,1988,Seoul,Sailing,Sailing,"TIMMS, Christopher",NZL,Men,Tornado - Multihull,Silver,summer
14421,1988,Seoul,Sailing,Sailing,"FALCAO, Nelson",BRA,Men,Two-Person Keelboat Open (Star),Bronze,summer
14422,1988,Seoul,Sailing,Sailing,"GRAEL, Torben",BRA,Men,Two-Person Keelboat Open (Star),Bronze,summer
14423,1988,Seoul,Sailing,Sailing,"MCINTYRE, Michael Mackay",GBR,Men,Two-Person Keelboat Open (Star),Gold,summer
14424,1988,Seoul,Sailing,Sailing,"VAILE, Philip Brynolf",GBR,Men,Two-Person Keelboat Open (Star),Gold,summer
14425,1988,Seoul,Sailing,Sailing,"HAENEL, Harold",USA,Men,Two-Person Keelboat Open (Star),Silver,summer
14426,1988,Seoul,Sailing,Sailing,"REYNOLDS, Mark Jeffrey",USA,Men,Two-Person Keelboat Open (Star),Silver,summer
14427,1988,Seoul,Shooting,Shooting,"XU, Haifeng",CHN,Men,10M Air Pistol (60 Shots),Bronze,summer
14428,1988,Seoul,Shooting,Shooting,"KIRIAKOV, Tanyu",BUL,Men,10M Air Pistol (60 Shots),Gold,summer
14429,1988,Seoul,Shooting,Shooting,"BULJUNG, Erich",USA,Men,10M Air Pistol (60 Shots),Silver,summer
14430,1988,Seoul,Shooting,Shooting,"BERTHELOT, Nicolas",FRA,Men,10M Air Rifle (60 Shots),Silver,summer
14431,1988,Seoul,Shooting,Shooting,"HASEGAWA, Tomoko",JPN,Women,25M Pistol (30+30 Shots),Silver,summer
14432,1988,Seoul,Shooting,Shooting,"KOVACS, Zoltan",HUN,Men,25M Rapid Fire Pistol (60 Shots),Bronze,summer
14433,1988,Seoul,Shooting,Shooting,"SKANÄKER, Ragnar",SWE,Men,50M Pistol (60 Shots),Silver,summer
14434,1988,Seoul,Shooting,Shooting,"LETCHEVA, Vessela Nikolaeva",BUL,Women,50M Rifle 3 Positions (3X20 Shots),Silver,summer
14435,1988,Seoul,Shooting,Shooting,"COOPER, Malcolm Douglas",GBR,Men,50M Rifle 3 Positions (3X40 Shots),Gold,summer
14436,1988,Seoul,Shooting,Shooting,"ALLAN, Alister Millar",GBR,Men,50M Rifle 3 Positions (3X40 Shots),Silver,summer
14437,1988,Seoul,Shooting,Shooting,"ZAHONYI, Attila",HUN,Men,50M Rifle Prone (60 Shots),Bronze,summer
14438,1988,Seoul,Shooting,Shooting,"CHA, Young-Chul",KOR,Men,50M Rifle Prone (60 Shots),Silver,summer
14439,1988,Seoul,Shooting,Shooting,"HEIESTAD, Tor",NOR,Men,50M Running Target (30+30 Shots),Gold,summer
